direction,combo,noise_k,vol_mult,window,trades,trades_per_day,wins,stops,scratch,win_rate,tp_before_sl,profit_factor,net_pct,max_drawdown_pct,avg_hold_min
SHORT,poc_reject_dn+weak_close+mom_ignite_dn,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,130.0
SHORT,poc_reject_dn+weak_close+rsi_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn+orb_break_dn_v,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn+rvol_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn+below_vwap_v,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn+vwap_hi_reject,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,130.0
SHORT,poc_reject_dn+orb_break_dn+cvd_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn+cvd_dn_v,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn+rsi_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn_v+rvol_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn_v+below_vwap_v,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn_v+cvd_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn_v+cvd_dn_v,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+orb_break_dn_v+rsi_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+rvol_thrust_dn+below_vwap_v,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,85.0
SHORT,poc_reject_dn+rvol_thrust_dn+cvd_dn,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,85.0
SHORT,poc_reject_dn+rvol_thrust_dn+cvd_dn_v,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,85.0
SHORT,poc_reject_dn+rvol_thrust_dn+mom_ignite_dn,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,130.0
SHORT,poc_reject_dn+rvol_thrust_dn+rsi_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+below_vwap_v+cvd_dn,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,85.0
SHORT,poc_reject_dn+below_vwap_v+cvd_dn_v,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,85.0
SHORT,poc_reject_dn+below_vwap_v+mom_ignite_dn,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,130.0
SHORT,poc_reject_dn+below_vwap_v+rsi_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+cvd_dn+cvd_dn_v,0.0,0.8,am_0930_1130,4,0.07,1,2,1,25.0,33.3,0.46,-0.35,0.65,123.8
SHORT,poc_reject_dn+cvd_dn+mom_ignite_dn,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,130.0
SHORT,poc_reject_dn+cvd_dn+rsi_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,poc_reject_dn+cvd_dn_v+mom_ignite_dn,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,130.0
SHORT,poc_reject_dn+cvd_dn_v+rsi_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,adi_dn+delta_dump+r1_reject,0.0,0.8,am_0930_1130,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,37.5
SHORT,adi_dn+delta_dump+yhigh_reject,0.0,0.8,am_0930_1130,3,0.05,0,2,1,0.0,0.0,0.0,-0.62,0.32,123.3
SHORT,adi_dn+delta_dump+ylow_break,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,45.0
SHORT,adi_dn+delta_dump+below_pivot,0.0,0.8,am_0930_1130,38,0.67,14,21,3,36.8,40.0,0.66,-2.17,4.01,95.5
SHORT,adi_dn+delta_dump+macd_x_dn,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,65.0
SHORT,adi_dn+delta_dump+hist_turn_dn,0.0,0.8,am_0930_1130,15,0.26,5,9,1,33.3,35.7,0.59,-1.11,2.01,96.3
SHORT,adi_dn+delta_dump+weak_close,0.0,0.8,am_0930_1130,49,0.86,18,26,5,36.7,40.9,0.71,-2.3,4.45,106.1
SHORT,adi_dn+delta_dump+orb_break_dn,0.0,0.8,am_0930_1130,17,0.3,4,11,2,23.5,26.7,0.4,-1.98,2.28,97.1
SHORT,adi_dn+delta_dump+orb_break_dn_v,0.0,0.8,am_0930_1130,17,0.3,4,11,2,23.5,26.7,0.4,-1.98,2.28,97.1
SHORT,adi_dn+delta_dump+vwap_loss_v,0.0,0.8,am_0930_1130,12,0.21,4,5,3,33.3,44.4,0.81,-0.31,0.95,114.6
SHORT,adi_dn+delta_dump+rvol_thrust_dn,0.0,0.8,am_0930_1130,42,0.74,13,25,4,31.0,34.2,0.55,-3.48,5.28,105.2
SHORT,adi_dn+delta_dump+below_vwap_v,0.0,0.8,am_0930_1130,52,0.91,17,30,5,32.7,36.2,0.59,-3.75,5.59,106.4
SHORT,adi_dn+delta_dump+vwap_hi_reject,0.0,0.8,am_0930_1130,19,0.33,10,7,2,52.6,58.8,1.47,0.98,1.47,84.5
SHORT,adi_dn+delta_dump+cvd_dn,0.0,0.8,am_0930_1130,50,0.88,17,29,4,34.0,37.0,0.6,-3.49,5.29,105.1
SHORT,adi_dn+delta_dump+cvd_dn_v,0.0,0.8,am_0930_1130,50,0.88,17,29,4,34.0,37.0,0.6,-3.49,5.29,105.1
SHORT,adi_dn+delta_dump+mom_ignite_dn,0.0,0.8,am_0930_1130,5,0.09,2,2,1,40.0,50.0,1.05,0.03,0.3,136.0
SHORT,adi_dn+delta_dump+rsi_thrust_dn,0.0,0.8,am_0930_1130,7,0.12,1,6,0,14.3,14.3,0.17,-1.5,1.2,75.0
SHORT,adi_dn+r1_reject+macd_x_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,90.0
SHORT,adi_dn+r1_reject+macd_x_dn_pos,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,90.0
SHORT,adi_dn+r1_reject+hist_turn_dn,0.0,0.8,am_0930_1130,3,0.05,3,0,0,100.0,100.0,inf,0.9,0.0,68.3
SHORT,adi_dn+r1_reject+weak_close,0.0,0.8,am_0930_1130,10,0.18,7,2,1,70.0,77.8,3.73,1.64,0.3,98.0
SHORT,adi_dn+r1_reject+vwap_hi_reject,0.0,0.8,am_0930_1130,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,37.5
SHORT,adi_dn+r1_reject+cvd_dn,0.0,0.8,am_0930_1130,5,0.09,3,2,0,60.0,60.0,1.5,0.3,0.3,89.0
SHORT,adi_dn+r1_reject+cvd_dn_v,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,92.5
SHORT,adi_dn+yhigh_reject+hist_turn_dn,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,adi_dn+yhigh_reject+weak_close,0.0,0.8,am_0930_1130,6,0.11,2,3,1,33.3,40.0,0.65,-0.32,0.92,103.3
SHORT,adi_dn+yhigh_reject+orb_break_dn,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.3,70.0
SHORT,adi_dn+yhigh_reject+orb_break_dn_v,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,adi_dn+yhigh_reject+rvol_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,adi_dn+yhigh_reject+below_vwap_v,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,113.3
SHORT,adi_dn+yhigh_reject+vwap_hi_reject,0.0,0.8,am_0930_1130,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,100.0
SHORT,adi_dn+yhigh_reject+cvd_dn,0.0,0.8,am_0930_1130,6,0.11,3,3,0,50.0,50.0,1.0,0.0,0.6,105.0
SHORT,adi_dn+yhigh_reject+cvd_dn_v,0.0,0.8,am_0930_1130,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.6,111.2
SHORT,adi_dn+yhigh_reject+mom_ignite_dn,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,90.0
SHORT,adi_dn+yhigh_reject+rsi_thrust_dn,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,65.0
SHORT,adi_dn+ylow_break+below_pivot,0.0,0.8,am_0930_1130,7,0.12,3,4,0,42.9,42.9,0.75,-0.3,1.2,49.3
SHORT,adi_dn+ylow_break+macd_x_dn,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,30.0
SHORT,adi_dn+ylow_break+hist_turn_dn,0.0,0.8,am_0930_1130,5,0.09,2,3,0,40.0,40.0,0.67,-0.3,0.9,57.0
SHORT,adi_dn+ylow_break+weak_close,0.0,0.8,am_0930_1130,6,0.11,2,4,0,33.3,33.3,0.5,-0.6,1.2,48.3
SHORT,adi_dn+ylow_break+orb_break_dn,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,28.3
SHORT,adi_dn+ylow_break+orb_break_dn_v,0.0,0.8,am_0930_1130,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,40.0
SHORT,adi_dn+ylow_break+vwap_loss_v,0.0,0.8,am_0930_1130,3,0.05,2,1,0,66.7,66.7,2.0,0.3,0.3,38.3
SHORT,adi_dn+ylow_break+rvol_thrust_dn,0.0,0.8,am_0930_1130,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,40.0
SHORT,adi_dn+ylow_break+below_vwap_v,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,45.0
SHORT,adi_dn+ylow_break+vwap_hi_reject,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,38.3
SHORT,adi_dn+ylow_break+cvd_dn,0.0,0.8,am_0930_1130,7,0.12,3,4,0,42.9,42.9,0.75,-0.3,1.2,49.3
SHORT,adi_dn+ylow_break+cvd_dn_v,0.0,0.8,am_0930_1130,5,0.09,2,3,0,40.0,40.0,0.67,-0.3,0.9,59.0
SHORT,adi_dn+ylow_break+mom_ignite_dn,0.0,0.8,am_0930_1130,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,90.0
SHORT,adi_dn+ylow_break+rsi_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,25.0
SHORT,adi_dn+below_pivot+macd_x_dn,0.0,0.8,am_0930_1130,6,0.11,4,2,0,66.7,66.7,2.0,0.6,0.6,95.8
SHORT,adi_dn+below_pivot+macd_x_dn_pos,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,230.0
SHORT,adi_dn+below_pivot+hist_turn_dn,0.0,0.8,am_0930_1130,17,0.3,6,11,0,35.3,35.3,0.55,-1.5,3.0,75.0
SHORT,adi_dn+below_pivot+weak_close,0.0,0.8,am_0930_1130,80,1.4,31,45,4,38.8,40.8,0.7,-4.1,7.49,94.1
SHORT,adi_dn+below_pivot+orb_break_dn,0.0,0.8,am_0930_1130,18,0.32,6,11,1,33.3,35.3,0.55,-1.47,1.77,80.6
SHORT,adi_dn+below_pivot+orb_break_dn_v,0.0,0.8,am_0930_1130,15,0.26,3,11,1,20.0,21.4,0.28,-2.37,2.67,87.0
SHORT,adi_dn+below_pivot+vwap_loss_v,0.0,0.8,am_0930_1130,11,0.19,4,5,2,36.4,44.4,0.76,-0.39,1.34,101.8
SHORT,adi_dn+below_pivot+rvol_thrust_dn,0.0,0.8,am_0930_1130,31,0.54,10,19,2,32.3,34.5,0.52,-2.79,4.59,96.0
SHORT,adi_dn+below_pivot+below_vwap_v,0.0,0.8,am_0930_1130,40,0.7,13,23,4,32.5,36.1,0.57,-3.01,4.81,98.2
SHORT,adi_dn+below_pivot+vwap_hi_reject,0.0,0.8,am_0930_1130,18,0.32,7,8,3,38.9,46.7,0.95,-0.12,1.67,110.0
SHORT,adi_dn+below_pivot+cvd_dn,0.0,0.8,am_0930_1130,95,1.67,38,53,4,40.0,41.8,0.72,-4.46,8.66,93.7
SHORT,adi_dn+below_pivot+cvd_dn_v,0.0,0.8,am_0930_1130,57,1.0,23,31,3,40.4,42.6,0.74,-2.45,5.45,98.5
SHORT,adi_dn+below_pivot+mom_ignite_dn,0.0,0.8,am_0930_1130,8,0.14,4,3,1,50.0,57.1,1.37,0.33,0.6,129.4
SHORT,adi_dn+below_pivot+rsi_thrust_dn,0.0,0.8,am_0930_1130,5,0.09,1,4,0,20.0,20.0,0.25,-0.9,0.6,52.0
SHORT,adi_dn+macd_x_dn+macd_x_dn_pos,0.0,0.8,am_0930_1130,9,0.16,4,2,3,44.4,66.7,1.12,0.13,1.07,179.4
SHORT,adi_dn+macd_x_dn+weak_close,0.0,0.8,am_0930_1130,11,0.19,4,4,3,36.4,50.0,0.72,-0.47,1.07,140.9
SHORT,adi_dn+macd_x_dn+orb_break_dn,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,30.0
SHORT,adi_dn+macd_x_dn+orb_break_dn_v,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,55.0
SHORT,adi_dn+macd_x_dn+rvol_thrust_dn,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,65.0
SHORT,adi_dn+macd_x_dn+below_vwap_v,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,65.0
SHORT,adi_dn+macd_x_dn+vwap_hi_reject,0.0,0.8,am_0930_1130,1,0.02,0,1,0,0.0,0.0,0.0,-0.3,0.0,55.0
SHORT,adi_dn+macd_x_dn+cvd_dn,0.0,0.8,am_0930_1130,14,0.25,7,4,3,50.0,63.6,1.26,0.43,1.07,128.6
SHORT,adi_dn+macd_x_dn+cvd_dn_v,0.0,0.8,am_0930_1130,5,0.09,2,2,1,40.0,50.0,0.81,-0.14,0.44,110.0
SHORT,adi_dn+macd_x_dn+mom_ignite_dn,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.3,65.0
SHORT,adi_dn+macd_x_dn+rsi_thrust_dn,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,55.0
SHORT,adi_dn+macd_x_dn_pos+weak_close,0.0,0.8,am_0930_1130,6,0.11,1,2,3,16.7,33.3,0.28,-0.77,1.07,198.3
SHORT,adi_dn+macd_x_dn_pos+cvd_dn,0.0,0.8,am_0930_1130,8,0.14,4,1,3,50.0,80.0,1.55,0.43,0.77,177.5
SHORT,adi_dn+macd_x_dn_pos+cvd_dn_v,0.0,0.8,am_0930_1130,2,0.04,1,0,1,50.0,100.0,2.16,0.16,0.14,192.5
SHORT,adi_dn+hist_turn_dn+weak_close,0.0,0.8,am_0930_1130,34,0.6,14,16,4,41.2,46.7,0.87,-0.63,2.15,95.3
SHORT,adi_dn+hist_turn_dn+orb_break_dn,0.0,0.8,am_0930_1130,7,0.12,2,4,1,28.6,33.3,0.57,-0.51,0.9,100.7
SHORT,adi_dn+hist_turn_dn+orb_break_dn_v,0.0,0.8,am_0930_1130,6,0.11,1,4,1,16.7,20.0,0.32,-0.81,0.9,102.5
SHORT,adi_dn+hist_turn_dn+vwap_loss_v,0.0,0.8,am_0930_1130,9,0.16,3,5,1,33.3,37.5,0.66,-0.51,0.81,65.0
SHORT,adi_dn+hist_turn_dn+rvol_thrust_dn,0.0,0.8,am_0930_1130,13,0.23,3,9,1,23.1,25.0,0.37,-1.71,2.01,102.7
SHORT,adi_dn+hist_turn_dn+below_vwap_v,0.0,0.8,am_0930_1130,14,0.25,4,9,1,28.6,30.8,0.48,-1.41,2.01,99.3
SHORT,adi_dn+hist_turn_dn+vwap_hi_reject,0.0,0.8,am_0930_1130,10,0.18,5,4,1,50.0,55.6,1.16,0.21,0.69,68.0
SHORT,adi_dn+hist_turn_dn+cvd_dn,0.0,0.8,am_0930_1130,29,0.51,14,14,1,48.3,50.0,1.02,0.09,1.8,95.2
SHORT,adi_dn+hist_turn_dn+cvd_dn_v,0.0,0.8,am_0930_1130,22,0.39,10,11,1,45.5,47.6,0.94,-0.21,1.8,100.7
SHORT,adi_dn+hist_turn_dn+mom_ignite_dn,0.0,0.8,am_0930_1130,2,0.04,1,1,0,50.0,50.0,1.0,0.0,0.0,107.5
SHORT,adi_dn+hist_turn_dn+rsi_thrust_dn,0.0,0.8,am_0930_1130,4,0.07,0,4,0,0.0,0.0,0.0,-1.2,0.9,82.5
SHORT,adi_dn+weak_close+orb_break_dn,0.0,0.8,am_0930_1130,24,0.42,8,13,3,33.3,38.1,0.6,-1.69,2.89,105.8
SHORT,adi_dn+weak_close+orb_break_dn_v,0.0,0.8,am_0930_1130,17,0.3,5,11,1,29.4,31.2,0.48,-1.71,2.01,93.2
SHORT,adi_dn+weak_close+vwap_loss_v,0.0,0.8,am_0930_1130,18,0.32,7,8,3,38.9,46.7,0.88,-0.31,0.95,93.1
SHORT,adi_dn+weak_close+rvol_thrust_dn,0.0,0.8,am_0930_1130,42,0.74,13,25,4,31.0,34.2,0.55,-3.48,5.28,105.2
SHORT,adi_dn+weak_close+below_vwap_v,0.0,0.8,am_0930_1130,43,0.75,13,26,4,30.2,33.3,0.52,-3.78,5.58,105.2
SHORT,adi_dn+weak_close+vwap_hi_reject,0.0,0.8,am_0930_1130,32,0.56,15,12,5,46.9,55.6,1.19,0.75,2.0,103.1
SHORT,adi_dn+weak_close+cvd_dn,0.0,0.8,am_0930_1130,127,2.23,48,57,22,37.8,45.7,0.77,-4.39,8.05,115.0
SHORT,adi_dn+weak_close+cvd_dn_v,0.0,0.8,am_0930_1130,78,1.37,33,40,5,42.3,45.2,0.81,-2.34,5.02,100.1
SHORT,adi_dn+weak_close+mom_ignite_dn,0.0,0.8,am_0930_1130,11,0.19,4,4,3,36.4,50.0,0.74,-0.42,0.8,155.0
SHORT,adi_dn+weak_close+rsi_thrust_dn,0.0,0.8,am_0930_1130,12,0.21,4,8,0,33.3,33.3,0.5,-1.2,1.5,72.9
SHORT,adi_dn+orb_break_dn+orb_break_dn_v,0.0,0.8,am_0930_1130,20,0.35,6,12,2,30.0,33.3,0.53,-1.68,1.98,98.0
SHORT,adi_dn+orb_break_dn+vwap_loss_v,0.0,0.8,am_0930_1130,4,0.07,1,2,1,25.0,33.3,0.65,-0.21,0.3,110.0
SHORT,adi_dn+orb_break_dn+rvol_thrust_dn,0.0,0.8,am_0930_1130,14,0.25,3,10,1,21.4,23.1,0.33,-2.01,2.31,91.1
SHORT,adi_dn+orb_break_dn+below_vwap_v,0.0,0.8,am_0930_1130,17,0.3,4,11,2,23.5,26.7,0.4,-1.98,2.28,97.1
SHORT,adi_dn+orb_break_dn+vwap_hi_reject,0.0,0.8,am_0930_1130,8,0.14,2,4,2,25.0,33.3,0.45,-0.77,1.07,116.9
SHORT,adi_dn+orb_break_dn+cvd_dn,0.0,0.8,am_0930_1130,27,0.47,10,13,4,37.0,43.5,0.75,-1.06,2.56,110.4
SHORT,adi_dn+orb_break_dn+cvd_dn_v,0.0,0.8,am_0930_1130,19,0.33,6,11,2,31.6,35.3,0.58,-1.38,1.98,101.8
SHORT,adi_dn+orb_break_dn+mom_ignite_dn,0.0,0.8,am_0930_1130,3,0.05,1,1,1,33.3,50.0,1.1,0.03,0.3,128.3
SHORT,adi_dn+orb_break_dn+rsi_thrust_dn,0.0,0.8,am_0930_1130,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,25.0
SHORT,adi_dn+orb_break_dn_v+vwap_loss_v,0.0,0.8,am_0930_1130,4,0.07,1,2,1,25.0,33.3,0.65,-0.21,0.3,110.0
SHORT,adi_dn+orb_break_dn_v+rvol_thrust_dn,0.0,0.8,am_0930_1130,14,0.25,3,10,1,21.4,23.1,0.33,-2.01,2.31,91.1
SHORT,adi_dn+orb_break_dn_v+below_vwap_v,0.0,0.8,am_0930_1130,17,0.3,4,11,2,23.5,26.7,0.4,-1.98,2.28,97.1
SHORT,adi_dn+orb_break_dn_v+vwap_hi_reject,0.0,0.8,am_0930_1130,6,0.11,2,3,1,33.3,40.0,0.7,-0.27,0.6,100.0
SHORT,adi_dn+orb_break_dn_v+cvd_dn,0.0,0.8,am_0930_1130,19,0.33,6,11,2,31.6,35.3,0.58,-1.38,1.98,101.8
SHORT,adi_dn+orb_break_dn_v+cvd_dn_v,0.0,0.8,am_0930_1130,19,0.33,6,11,2,31.6,35.3,0.58,-1.38,1.98,101.8
SHORT,adi_dn+orb_break_dn_v+mom_ignite_dn,0.0,0.8,am_0930_1130,2,0.04,0,1,1,0.0,0.0,0.1,-0.27,0.3,147.5
SHORT,adi_dn+orb_break_dn_v+rsi_thrust_dn,0.0,0.8,am_0930_1130,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,25.0
SHORT,adi_dn+vwap_loss_v+rvol_thrust_dn,0.0,0.8,am_0930_1130,11,0.19,3,5,3,27.3,37.5,0.63,-0.61,0.95,120.0
SHORT,adi_dn+vwap_loss_v+below_vwap_v,0.0,0.8,am_0930_1130,13,0.23,4,5,4,30.8,44.4,0.75,-0.44,1.09,124.2
SHORT,adi_dn+vwap_loss_v+vwap_hi_reject,0.0,0.8,am_0930_1130,11,0.19,4,6,1,36.4,40.0,0.69,-0.55,0.9,62.3
SHORT,adi_dn+vwap_loss_v+cvd_dn,0.0,0.8,am_0930_1130,18,0.32,8,6,4,44.4,57.1,1.18,0.38,0.84,106.7
SHORT,adi_dn+vwap_loss_v+cvd_dn_v,0.0,0.8,am_0930_1130,18,0.32,8,6,4,44.4,57.1,1.18,0.38,0.84,106.7
SHORT,adi_dn+vwap_loss_v+rsi_thrust_dn,0.0,0.8,am_0930_1130,3,0.05,1,2,0,33.3,33.3,0.5,-0.3,0.6,30.0
SHORT,adi_dn+rvol_thrust_dn+below_vwap_v,0.0,0.8,am_0930_1130,42,0.74,13,25,4,31.0,34.2,0.55,-3.48,5.28,105.2
SHORT,adi_dn+rvol_thrust_dn+vwap_hi_reject,0.0,0.8,am_0930_1130,10,0.18,4,5,1,40.0,44.4,0.83,-0.25,1.2,76.0
SHORT,adi_dn+rvol_thrust_dn+cvd_dn,0.0,0.8,am_0930_1130,41,0.72,13,25,3,31.7,34.2,0.54,-3.52,5.32,102.0
SHORT,adi_dn+rvol_thrust_dn+cvd_dn_v,0.0,0.8,am_0930_1130,41,0.72,13,25,3,31.7,34.2,0.54,-3.52,5.32,102.0
SHORT,adi_dn+rvol_thrust_dn+mom_ignite_dn,0.0,0.8,am_0930_1130,4,0.07,2,2,0,50.0,50.0,1.0,0.0,0.3,110.0
SHORT,adi_dn+rvol_thrust_dn+rsi_thrust_dn,0.0,0.8,am_0930_1130,7,0.12,1,6,0,14.3,14.3,0.17,-1.5,1.2,75.0
SHORT,adi_dn+below_vwap_v+vwap_hi_reject,0.0,0.8,am_0930_1130,13,0.23,5,6,2,38.5,45.5,0.88,-0.22,1.47,88.1
SHORT,adi_dn+below_vwap_v+cvd_dn,0.0,0.8,am_0930_1130,58,1.02,20,31,7,34.5,39.2,0.65,-3.4,5.5,111.8
SHORT,adi_dn+below_vwap_v+cvd_dn_v,0.0,0.8,am_0930_1130,58,1.02,20,31,7,34.5,39.2,0.65,-3.4,5.5,111.8
SHORT,adi_dn+below_vwap_v+mom_ignite_dn,0.0,0.8,am_0930_1130,5,0.09,2,2,1,40.0,50.0,1.05,0.03,0.3,136.0
SHORT,adi_dn+below_vwap_v+rsi_thrust_dn,0.0,0.8,am_0930_1130,7,0.12,1,6,0,14.3,14.3,0.17,-1.5,1.2,75.0
SHORT,adi_dn+vwap_hi_reject+cvd_dn,0.0,0.8,am_0930_1130,17,0.3,8,7,2,47.1,53.3,1.06,0.13,1.67,88.2
SHORT,adi_dn+vwap_hi_reject+cvd_dn_v,0.0,0.8,am_0930_1130,14,0.25,7,6,1,50.0,53.8,1.18,0.33,1.2,73.9
SHORT,adi_dn+vwap_hi_reject+mom_ignite_dn,0.0,0.8,am_0930_1130,2,0.04,0,1,1,0.0,0.0,0.1,-0.27,0.3,147.5
SHORT,adi_dn+vwap_hi_reject+rsi_thrust_dn,0.0,0.8,am_0930_1130,2,0.04,0,2,0,0.0,0.0,0.0,-0.6,0.3,32.5
SHORT,adi_dn+cvd_dn+cvd_dn_v,0.0,0.8,am_0930_1130,103,1.81,45,47,11,43.7,48.9,0.94,-0.9,5.08,111.0
SHORT,adi_dn+cvd_dn+mom_ignite_dn,0.0,0.8,am_0930_1130,16,0.28,7,4,5,43.8,63.6,1.17,0.31,0.6,162.2
SHORT,adi_dn+cvd_dn+rsi_thrust_dn,0.0,0.8,am_0930_1130,12,0.21,4,8,0,33.3,33.3,0.5,-1.2,1.5,72.9
SHORT,adi_dn+cvd_dn_v+mom_ignite_dn,0.0,0.8,am_0930_1130,9,0.16,5,3,1,55.6,62.5,1.7,0.63,0.3,125.6
SHORT,adi_dn+cvd_dn_v+rsi_thrust_dn,0.0,0.8,am_0930_1130,12,0.21,4,8,0,33.3,33.3,0.5,-1.2,1.5,72.9
SHORT,adi_dn+mom_ignite_dn+rsi_thrust_dn,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,75.0
SHORT,delta_dump+r1_reject+hist_turn_dn,0.0,0.8,am_0930_1130,1,0.02,1,0,0,100.0,100.0,inf,0.3,0.0,55.0
SHORT,delta_dump+r1_reject+weak_close,0.0,0.8,am_0930_1130,2,0.04,2,0,0,100.0,100.0,inf,0.6,0.0,37.5
